optimizer_call,face_rmse_vs_cg
1,0.0025260527184056726
2,0.0025280096736862096
3,0.0025258381069025717
4,0.0025255974741626944
5,0.0025248157814633547
6,0.0025246594279841484
7,0.002524343903843332
8,0.0025241337353625473
9,0.002523831825063454
10,0.0025234521240012748
11,0.0025226257898949343
12,0.0025230466749297745
13,0.0025222004318810397
14,0.002521688632826034
15,0.0025213205877656626
16,0.0025209495759108682
17,0.002520431026995343
18,0.0025198208555806565
19,0.0025193594050553756
20,0.0025189362843535054
21,0.0025183702558039893
22,0.0025174031139758523
23,0.002519113032790182
24,0.002516989449234916
25,0.0025162705287729297
26,0.002515689102626767
27,0.00251495472591965
28,0.0025139548501319775
29,0.0025141120830608674
30,0.002513373023361719
31,0.002512630180906181
32,0.00251207167734349
33,0.00251115195986337
34,0.002510075470343393
35,0.002509345357950689
36,0.0025085678642452545
37,0.0025079511175246437
38,0.002507296922280075
39,0.0025063852369390125
40,0.0025055801650927614
41,0.0025048754739338073
42,0.0025042709949033826
43,0.0025033953856669665
44,0.002502360730454069
45,0.0025016911771241213
46,0.0025007205531788635
47,0.002500055349588062
48,0.0024992767122368215
49,0.0024986515111077253
50,0.002498267543219269
51,0.0024974011039941763
52,0.0024969078018384065
53,0.0024957718981245694
54,0.002495171358344092
55,0.0024946319725173936
56,0.0024937992924858442
57,0.002492106517533021
58,0.0024987188973903366
59,0.0024916487327199597
60,0.002490582881033881
61,0.0024906962144800398
62,0.0024902221284478472
63,0.0024899062187127706
64,0.0024893680219891245
65,0.002490355169497321
66,0.002489083508199422
67,0.0024884850996298447
68,0.002487858850790962
69,0.002487356517903975
70,0.0024868014813979058
71,0.002486189494564455
72,0.002485825337779445
73,0.0024850643025719214
74,0.0024858068219784655
75,0.0024847690583381485
76,0.002484339044133244
77,0.002483792431061354
78,0.002483253918816051
79,0.0024822015352346997
80,0.002482084050240891
81,0.002481495213214443
82,0.0024807966286732666
83,0.0024804176608054845
84,0.002480102187765032
85,0.002479689726187335
86,0.002479062856160763
87,0.0024786082813768266
88,0.0024776164977289013
89,0.0024771693221482096
90,0.0024767416343227768
91,0.0024761779526202912
92,0.002474957268547113
93,0.002476704975257517
94,0.002474556361195779
95,0.002473808040603933
96,0.002473206067126383
97,0.002472673570324284
98,0.0024719187499161236
99,0.0024714627660816363
100,0.002470920013739313
101,0.0024702238853308678
102,0.0024688571932788114
103,0.0024706977088219916
104,0.0024683220911779656
105,0.0024673824749509693
106,0.002466696403054244
107,0.0024660687816920566
108,0.002465407088492937
109,0.0024646070527390676
110,0.0024639816444330023
111,0.0024633619702202564
112,0.0024627419836835084
113,0.0024620640706407926
114,0.002461422389865781
115,0.002460830556516476
116,0.002459985816055753
117,0.002459513101002975
118,0.0024591509147575256
119,0.002458692465327508
120,0.002458298662922642
121,0.002458056278245189
122,0.002457371655189591
123,0.0024594780605488036
124,0.0024571045993183466
125,0.002456611198740585
126,0.0024560975666356346
127,0.002455667456744459
128,0.0024556953886619255
129,0.002455400088269945
130,0.002454951236433947
131,0.00245452060444842
132,0.002454037096301315
133,0.0024543276303588854
134,0.002453834672445036
135,0.002453493753162266
136,0.002453121987357132
137,0.0024526522383517546
138,0.0024520989433023973
139,0.002452103827027982
