optimizer_call,face_rmse_vs_cg
1,0.0019532319193774164
2,0.0019467844367378334
3,0.00194310510385419
4,0.0019406569992525388
5,0.0019388854304638636
6,0.0019375349452577038
7,0.001936468707164305
8,0.0019356053985053088
9,0.0019348929380800012
10,0.001934296067311077
11,0.001933789891882905
12,0.00193335625229589
13,0.001932981552912974
14,0.0019326553959169944
15,0.0019323696855993318
16,0.001932118020921528
17,0.0019318952719345427
18,0.0019316972774688164
19,0.0019315206251022787
20,0.0019313624882707837
21,0.001931220503914734
22,0.0019310926793935756
23,0.00193097732081994
24,0.0019308729773595684
25,0.0019307783975227016
26,0.0019306924945652756
27,0.0019306143189107591
28,0.0019305430360005598
29,0.0019304779083890989
30,0.0019304182811783178
31,0.0019303635700947833
32,0.0019303132516848137
33,0.001930266855191705
34,0.0019302239557937044
35,0.001930184168941429
36,0.0019301471455967034
37,0.001930112568187765
38,0.0019300801471676292
39,0.0019300496180642444
40,0.001930020738927582
41,0.0019299932881152553
42,0.00192996706236371
43,0.0019299418750778586
44,0.0019299175548287478
45,0.0019298939440165154
46,0.0019298708976723618
47,0.0019298482823846977
48,0.0019298259753328922
49,0.0019298038634100161
50,0.001929781842432235
51,0.0019297598164258502
52,0.0019297376969625336
53,0.00192971540257735
54,0.0019296928582221416
55,0.0019296699947803446
56,0.001929646748618582
57,0.0019296230611860967
58,0.0019295988786487204
59,0.0019295741515605164
60,0.0019295488345658772
61,0.0019295228861301987
62,0.0019294962683053935
63,0.0019294689465109045
64,0.0019294408893438671
65,0.0019294120684070534
66,0.0019293824581563465
67,0.0019293520357694714
68,0.0019293207810191647
69,0.0019292886761707023
70,0.0019292557058816478
71,0.0019292218571231208
72,0.0019291871190946326
73,0.0019291514831576472
74,0.0019291149427703778
75,0.0019290774934246344
76,0.0019290391325928213
77,0.001928999859669976
78,0.0019289596759196471
79,0.0019289185844194316
80,0.0019288765900122241
81,0.0019288336992466636
82,0.001928789920271868
83,0.0019287452628659568
84,0.0019286997383674651
85,0.0019286533595918144
86,0.0019286061407684156
87,0.0019285580974763568
88,0.0019285092465749104
89,0.0019284596061380239
90,0.0019284091953845467
91,0.0019283580346043806
92,0.0019283061450919394
93,0.0019282535490704029
94,0.0019282002696234504
95,0.0019281463306244108
96,0.0019280917566659214
97,0.0019280365729928014
98,0.001927980805437719
99,0.0019279244803547064
100,0.0019278676245601065
101,0.0019278102652709073
102,0.0019277524300501466
103,0.0019276941467554895
104,0.0019276354434862564
105,0.0019275763485369153
106,0.0019275168903511175
107,0.0019274570974834632
108,0.0019273969985548504
109,0.0019273366222196575
110,0.001927275997131038
111,0.001927215151905445
112,0.001927154115094779
113,0.0019270929151577226
114,0.001927031580430405
115,0.0019269701391016853
116,0.0019269086191878175
117,0.0019268470485079281
118,0.00192678545466101
119,0.0019267238650045803
120,0.001926662306629023
121,0.0019266008063393405
122,0.0019265393906305523
123,0.0019264780856685189
124,0.0019264169172682954
125,0.0019263559108714757
126,0.0019262950915264801
127,0.001926234483869669
128,0.0019261741120988715
129,0.0019261139999598275
130,0.0019260541707216109
131,0.0019259946471564856
132,0.0019259354515234494
133,0.0019258766055438915
134,0.0019258181303876232
135,0.0019257600466511208
136,0.0019257023743399738
137,0.0019256451328550942
138,0.0019255883409718222
139,0.0019255320168267268
140,0.0019254761779010272
141,0.0019254208410098442
142,0.0019253660222861187
143,0.0019253117371700451
144,0.0019252580003986878
145,0.0019252048259943853
146,0.0019251522272607827
147,0.0019251002167693044
148,0.0019250488063585834
149,0.0019249980071264748
150,0.001924947829427975
151,0.0019248982828710438
152,0.001924849376319323
153,0.0019248011178899062
154,0.0019247535149548751
155,0.0019247065741455982
156,0.0019246603013570033
157,0.0019246147017532285
158,0.0019245697797749882
159,0.0019245255391472668
160,0.0019244819828888832
161,0.0019244391133253083
162,0.0019243969320990558
163,0.001924355440184656
164,0.0019243146379050227
165,0.0019242745249437292
166,0.0019242351003653745
167,0.00192419636263541
168,0.0019241583096378954
169,0.0019241209386969644
170,0.0019240842466006023
171,0.0019240482296227516
172,0.0019240128835472752
173,0.0019239782036950621
174,0.0019239441849496074
175,0.0019239108217826895
176,0.0019238781082844825
177,0.0019238460381905125
178,0.001923814604910654
179,0.0019237838015587184
180,0.0019237536209820434
181,0.0019237240557911798
182,0.0019236950983893726
183,0.0019236667410020834
184,0.0019236389757069908
185,0.0019236117944612043
186,0.0019235851891310216
187,0.0019235591515185534
188,0.0019235336733902826
189,0.0019235087464991335
190,0.0019234843626124178
191,0.001923460513534272
192,0.001923437191126598
193,0.0019234143873311656
194,0.0019233920941883055
195,0.0019233703038542649
196,0.001923349008617027
197,0.0019233282009118065
198,0.0019233078733331811
199,0.001923288018645569
200,0.0019232686297934215
201,0.001923249699907969
202,0.0019232312223146917
203,0.0019232131905367147
204,0.001923195598298358
205,0.0019231784395267097
206,0.0019231617083506898
207,0.0019231453991011874
208,0.001923129506306973
209,0.0019231140246928342
210,0.0019230989491723545
211,0.0019230842748449901
212,0.0019230699969873988
213,0.001923056111046456
214,0.001923042612631021
215,0.0019230294975030435
216,0.001923016761568445
217,0.001923004400866998
218,0.0019229924115628117
219,0.0019229807899327424
220,0.00192296953235716
221,0.0019229586353079005
222,0.0019229480953386442
223,0.0019229379090744767
224,0.0019229280731980724
225,0.0019229185844438642
226,0.0019229094395856676
227,0.001922900635425056
228,0.0019228921687844494
