optimizer_call,face_rmse_vs_cg
1,0.0025260527184056726
2,0.0025260290666573376
3,0.0025260113080809426
4,0.0025259249381638276
5,0.0025258264575665794
6,0.0025257097421209707
7,0.0025255505426804363
8,0.002525341958116492
9,0.0025252016302300694
10,0.002524922311191813
11,0.002524596995934526
12,0.0025242522433284336
13,0.00252394670117369
14,0.0025237516802472733
15,0.002523589467480266
16,0.002523363766470226
17,0.002523154398499777
18,0.002522850111228545
19,0.002522496495101341
20,0.0025222173024136924
21,0.0025219424052706245
22,0.00252175657907774
23,0.0025214944496020344
24,0.002521128743127221
25,0.0025207428882292964
26,0.0025204688660713666
27,0.0025201392580256983
28,0.0025198678396468506
29,0.0025196147320781922
30,0.0025192796235890096
31,0.0025189638028168186
32,0.002518553745704612
33,0.002518347987357815
34,0.0025182027574054476
35,0.0025179476639399755
36,0.002517577319445703
37,0.002517389640512744
38,0.0025171771644435944
39,0.0025169911840962436
40,0.002516792183164093
41,0.0025163368637902703
42,0.002516562038273685
43,0.0025161149988249705
44,0.0025158220609826252
45,0.0025156085835208
46,0.002515365872761273
47,0.0025150139143056676
48,0.0025147373781837052
49,0.0025145578092464257
50,0.0025143882417908367
51,0.002514229641561792
52,0.0025137937154774896
53,0.002513549366421028
54,0.0025133810338245784
55,0.002513215897290882
56,0.002513098226370261
57,0.00251347674845245
58,0.0025130311089096445
59,0.0025128520075275575
60,0.002512764892848989
61,0.002512685433743711
62,0.002512597253390816
63,0.0025124987527204248
64,0.002512419621871903
65,0.002512292770267629
66,0.0025122808941312395
67,0.002512139663610605
68,0.0025120432819486912
69,0.0025119306785092153
70,0.0025118283220930153
71,0.002511753700419159
72,0.002511618181114194
73,0.0025115410758105214
74,0.002511397172640769
75,0.002511203488386447
76,0.0025111784861329167
77,0.002511006444044885
78,0.002510709261346735
79,0.002510550809981615
80,0.0025104145421772093
81,0.0025102893814013994
82,0.002510211048630404
83,0.0025100141703992824
84,0.002509925295090305
85,0.002509811428906962
86,0.002509681959346167
87,0.0025096051526911074
88,0.002509401390176397
89,0.002509507047545066
90,0.0025092897042342265
91,0.0025090921110167363
92,0.0025089138572651284
93,0.0025087620690240576
94,0.0025085850371118395
95,0.002508531224343632
96,0.0025082842892022845
97,0.002508186631693677
98,0.0025080802921703823
99,0.002507938154172538
100,0.0025076378253284246
101,0.002507766158507053
102,0.002507451170465333
103,0.002507201382615699
104,0.0025070551068713393
105,0.0025069202248421824
106,0.0025067576671272784
107,0.0025066016898023322
108,0.002506376769644259
109,0.0025062076785367223
110,0.0025060178925359273
111,0.002505870497738617
112,0.002505687191764431
113,0.002505625945430738
114,0.0025054156512664453
115,0.0025053304101617766
116,0.0025052545158279456
117,0.0025051623393006605
118,0.002504950568131809
119,0.0025048231017505873
120,0.0025047231158690625
121,0.0025046748307232347
122,0.0025045842769391793
123,0.0025045348892429034
124,0.002504384400262847
125,0.0025043200998813918
126,0.002504263036345902
127,0.0025041977829441476
128,0.0025039711060604345
129,0.002503800498347097
130,0.002503859209982211
131,0.002503675039012883
132,0.002503543356223262
133,0.002503417831699947
134,0.0025033099222862756
135,0.0025032121595255667
136,0.0025030519021600004
137,0.002502981883521691
138,0.0025028703136194897
139,0.0025027973528834215
140,0.002502701807807014
141,0.002502582966808948
142,0.0025024422047069217
143,0.0025023157459943147
144,0.002502124431925428
145,0.002502005979367829
146,0.002501826512476451
147,0.0025016908753244813
148,0.0025014681984634663
149,0.0025012616410570545
150,0.0025010780803478043
151,0.0025009325510366508
152,0.0025007859145006477
153,0.0025006220643261855
154,0.00250039476768611
155,0.0025003518887605504
156,0.002500148203923583
157,0.002500088587292424
158,0.002499940711833916
159,0.002499760536287242
160,0.002499566265870572
161,0.002499348921894618
162,0.0024991724116325367
163,0.002498980112938365
164,0.0024988674214012105
165,0.0024986626778008354
166,0.002498773865153887
167,0.00249859555736634
168,0.002498433217971084
169,0.0024982667539860674
170,0.002498128614327543
171,0.0024980344996827788
172,0.002497936207712245
173,0.0024978036530448563
174,0.0024977561161392127
175,0.002497649848275431
176,0.002497537635013667
177,0.0024974990810483133
178,0.0024974107779730547
179,0.0024973658587733806
180,0.0024973177634419505
181,0.0024972171970278592
182,0.0024970370928428204
183,0.0024981123223623792
184,0.0024969949498783277
185,0.002496838214753624
186,0.0024967243409876375
187,0.002496595077128038
188,0.0024964934155841776
189,0.0024963656869186573
190,0.002496176010870222
191,0.0024959839558892746
192,0.0024957863527429337
193,0.0024956497961823696
194,0.0024955360077959987
195,0.002495433977865243
196,0.0024952867841920518
197,0.002495101814195485
198,0.0024949778038253303
199,0.0024948095602889374
200,0.0024946782391147625
201,0.0024945648266104566
202,0.0024943623517748393
203,0.0024943538064985727
204,0.0024942415994291165
205,0.00249408581201885
206,0.0024939646670167166
207,0.002493776758463978
208,0.0024935720587138444
209,0.002493402643431253
210,0.0024932673412430945
211,0.0024931524074150854
212,0.0024930022607081615
213,0.0024927968635122433
214,0.0024925563075112304
215,0.0024924271893426524
216,0.0024922310817265857
217,0.0024921489257924215
218,0.002492007693984423
219,0.002491863659278347
220,0.0024918340917464586
221,0.0024916963266230826
222,0.002491660518006905
223,0.0024915960753116935
224,0.002491501649213955
225,0.002491364513540286
226,0.002491212850528372
227,0.0024911520355326163
228,0.0024910359529921175
229,0.002490991030977515
230,0.0024909589972565184
231,0.0024907952417975816
232,0.002490706780280224
233,0.002490641241742603
234,0.0024905830272348877
235,0.002490551589775515
236,0.002490526469402634
237,0.002490359540284708
238,0.002490221237785899
239,0.0024901158999573237
240,0.00248998725720182
241,0.002489982418849597
242,0.002489952689087785
243,0.0024898978492247847
244,0.0024897609852217364
245,0.002489621964636167
246,0.0024893943917852664
247,0.0024895136631021193
248,0.0024892812430275997
249,0.002489149728170147
250,0.002489029625135262
251,0.002488956132013614
252,0.0024888310279620753
253,0.002488691127895143
254,0.002488597261359594
255,0.0024884911552415967
256,0.0024883965452149703
257,0.0024882507108550554
258,0.0024884237776508474
259,0.002488193843840851
260,0.002488075494395699
261,0.002487947859788373
262,0.002487835214542635
263,0.0024877010335614368
264,0.002487634332997276
265,0.002487515320997436
266,0.002487447435765816
267,0.002487359544630266
268,0.002487240221098867
269,0.0024871648288997393
270,0.0024870798815014306
271,0.0024870171620627627
272,0.0024869325368011698
273,0.0024868301374313066
274,0.0024866802910364894
275,0.002486581408024325
276,0.0024865051012255487
277,0.0024864398027900805
